Siswa,Jawaban,Manual 1,Manual 2,Manual 3,Rata Manual
siswa_1 ,"Masyarakat Madani adalah masyarakt yang beradap , menjunjung tinggi nilai-nilai kemanusiaan, yang maju dalam penguasaan ilmu pengetahuan dan teknologi. ",90.0,100.0,90.0,93.33333333333333
siswa_2 ,"masyarakat madani adlah masyarakat yang beradab, menjunjung tinggi nilai kemanusiaan, yang maju dalam ilmu pengetahuan, dan teknologi ",86.0,100.0,90.0,92.0
siswa_3 ,masyarakat yang masih terdapat pada suku pendalaman ,5.0,0.0,10.0,5.0
siswa_4 ,"Masyarakat madani merupakan masyarakat yang beradab, menjunjung tinggi nilai kemanusiaan, maju dalam ilmu pengetahuan, dan teknologi. ",90.0,100.0,90.0,93.33333333333333
siswa_6 ,masyarakat kuno ,5.0,0.0,10.0,5.0
siswa_7 ,"Masyarakat madani adalah kelembagaan sosial yang melindungi warga negara dari perwujudkan kekuasaan negara yang berlebihan. Masyarakat madani merupakan tiang utama dalam kehidupan politik berdemokratis. Wajib bagi setiap masyarakat madani yang tidak hanya melindungi warga negara dalam berhadapan dengan negara, namun masyarakat madani juga dapat merumuskan dan menyuarakan aspirasi masyarakat. ",20.0,25.0,25.0,23.333333333333332
siswa_8 ,masyarakat yang makmur dan sejahtera dalam bidang ekonomi maupun politik ,10.0,15.0,10.0,11.666666666666666
siswa_9 ,"Masyarakat Madani (dalam bahasa Inggris: civil society) dapat diartikan sebagai suatu masyarakat yang beradab dalam membangun, menjalani, dan mamaknai kehidupannya. Kata madani sendiri berasal dari bahasa Inggris yang artinya civil atau civilized (beradab). Istilah masyarakat madani adalah terjemahan dari civil atau civilized society, yang berarti masyarakat yang berperadaban. Untuk pertama kali istilah Masyarakat Madani dimunculkan oleh Anwar Ibrahim, mantan wakil perdana menteri Malaysia. Menurut Anwar Ibrahim, masyarakat madani merupakan sistem sosial yang subur berdasarkan prinsip moral yang menjamin keseimbangan antara kebebasan individu dengan kestabilan masyarakat. Inisiatif dari individu dan masyarakat akan berupa pemikiran, seni, pelaksanaan pemerintah yang berdasarkan undang-undang dan bukan nafsu atau keinginan individu. ",30.0,25.0,25.0,26.666666666666668
siswa_10 ,"Masyarakat Madani dapat diartikan sebagai suatu masyarakat yang beradab dalam membangun, menjalani, dan mamaknai kehidupannya ",40.0,50.0,50.0,46.666666666666664
siswa_11 ,"Masyarakat madani adalah kelembagaan sosial yang melindungi warga negara dari perwujudkan kekuasaan negara yang berlebihan. Masyarakat madani merupakan tiang utama dalam kehidupan politik berdemokratis. Wajib bagi setiap masyarakat madani yang tidak hanya melindungi warga negara dalam berhadapan dengan negara, namun masyarakat madani juga dapat merumuskan dan menyuarakan aspirasi masyarakat. ",43.0,45.0,50.0,46.0
siswa_12 ,masyarakat madani adalah masyarakat yang makmur dan damai serta bisa memenuhi kebutuhanya sendiri ,28.0,15.0,25.0,22.666666666666668
siswa_16 ,"Masyarakat Madani (dalam bahasa Inggris: civil society) dapat diartikan sebagai suatu masyarakat yang beradab dalam membangun, menjalani, dan mamaknai kehidupannya.[1] Kata madani sendiri berasal dari bahasa Inggris yang artinya civil atau civilized (beradab).[1] Istilah masyarakat madani adalah terjemahan dari civil atau civilized society, yang berarti masyarakat yang berperadaban.[1] Untuk pertama kali istilah Masyarakat Madani dimunculkan oleh Anwar Ibrahim, mantan wakil perdana menteri Malaysia.[2] Menurut Anwar Ibrahim, masyarakat madani merupakan sistem sosial yang subur berdasarkan prinsip moral yang menjamin keseimbangan antara kebebasan individu dengan kestabilan masyarakat.[2] Inisiatif dari individu dan masyarakat akan berupa pemikiran, seni, pelaksanaan pemerintah yang berdasarkan undang-undang dan bukan nafsu atau keinginan individu. [2] Dawam Rahardjo mendefinisikan masyarakat madani sebagai proses penciptaan peradaban yang mengacu kepada nilai-nilai kebijakan bersama.[2] Dawam menjelaskan, dasar utama dari masyarakat madani adalah persatuan dan integrasi sosial yang didasarkan pada suatu pedoman hidup, menghindarkan diri dari konflik dan permusuhan yang menyebabkan perpecahan dan hidup dalam suatu persaudaraan.[2] Masyarakat Madani pada prinsipnya memiliki multimakna, yaitu masyarakat yang demokratis, menjunjung tinggi etika dan moralitas, transparan, toleransi, berpotensi, aspiratif, bermotivasi, berpartisipasi, konsisten memiliki bandingan, mampu berkoordinasi, sederhana, sinkron, integral, mengakui, emansipasi, dan hak asasi, namun yang paling dominan adalah masyarakat yang demokratis.[3] Masyarakat madani adalah kelembagaan sosial yang akan melindungi warga negara dari perwujudan kekuasaan negara yang berlebihan.[4] Bahkan Masyarakat madani tiang utama kehidupan politik yang demokratis.[4] Sebab masyarakat madani tidak saja melindungi warga negara dalam berhadapan dengan negara, tetapi juga merumuskan dan menyuarakan aspirasi masyarakat ",50.0,80.0,75.0,68.33333333333333
siswa_17 ,"masyarakat yang kaku dan lebih sulit untuk diatur, untuk mengikuti zaman yang modern masih belum ada keinginan untuk hal itu. ",10.0,15.0,10.0,11.666666666666666
