Siswa,Jawaban,Manual 1,Manual 2,Manual 3,Rata Manual
siswa_1 ,"Pengakuan de facto yaitu pengakuan berdasarkan kenyataan yang ada atau fakta yang sungguh-sungguh nyata tentang berdirinya suatu Negara. Unsurnya : rakyat, wilayah, pengakuan dari negara lain, dan pemerintah yang berdaulat ",55.0,100.0,90.0,81.66666666666667
siswa_2 ,Pengakuan de facto yaitu pengakuan berdasarkan kenyataan yang ada atau fakta yang sungguh-sungguh nyata tentang berdirinya suatu Negara. ,40.0,70.0,75.0,61.666666666666664
siswa_3 ,suatu hukum yang di akui oleh negara lain ,20.0,15.0,25.0,20.0
siswa_4 ,Pengakuan De Facto merupakan pengakuan berdirinya suatu negara dari negara lainnya untuk memenuhi syarat berdirinya suatu negara. ,60.0,70.0,75.0,68.33333333333333
siswa_6 ,pengakuan negara yang demokrasi ,10.0,5.0,10.0,8.333333333333334
siswa_7 ,"Pengakuan dari negara lain secara de facto ini pengertiannya adalah pengakuan yang berdasarkan pada kenyataan faktual yang ada yang telah memenuhi persyaratan untuk menjadi negara. Misalnya, secara de facto Indonesia merdeka pada tanggal 17 Agustus 1945. ",58.0,15.0,25.0,32.666666666666664
siswa_8 ,"de facto adalah pengakuan yang diberikan oleh suatu negara kepada negara lain yang memenuhi unsur negara, seperti pemimpin, rakyat dan wilayahnya ",88.0,100.0,90.0,92.66666666666667
siswa_9 ,"Pengakuan de facto Pengertian pengakuan de facto adalah pengakuan yang diberikan oleh suatu negara kepada negara lain yang telah memenuhi unsur-unsur negara, seperti ada pemimpin, rakyat dan wilayahnya. Berdasarkan sifatnya, pengakuan de facto bersifat tetap, yakni pengakuan dari negara lain dapat menimbulkan hubungan bilateral di bidang perdagangan dan ekonomi untuk tingkat diplomatik belum dapat dilaksanakan. Dan pengakuan de fakto yang bersifat sementara, yakni pengakuan yang diberikan oleh negara lain dengan tidak melihat jangka panjang apakah negara itu eksis atau tidak, apabila ternyata negara tersebut tidak dapat bertahan maka pengakuan terhadap negara tersebut ditarik kembali. Pengakuan de facto ini berkaitan dengan pengakuan kedaulatan de facto suatu negara, menunjuk pada adanya pelaksanaan kekuasaan secara nyata dalam masyarakat yang dinyatakan merdeka atau telah memiliki independensi. Kekuasaan yang nyata dalam masyarakat yaitu dimana masyarakat telah tunduk pada kekuatan penguasa secara nyata yang di sebut de facto. ",80.0,100.0,90.0,90.0
siswa_10 ,"De facto dalam bahasa Latin adalah ungkapan yang berarti ""pada kenyataannya (fakta)"" atau ""pada praktiknya"". Istilah ini biasa digunakan sebagai kebalikan dari de jure (yang berarti ""menurut hukum"") ketika orang mengacu kepada hal-hal yang berkaitan dengan hukum, pemerintahan, atau hal-hal teknis (seperti misalnya standar), yang ditemukan dalam pengalaman sehari-hari yang diciptakan atau berkembang tanpa atau berlawanan dengan peraturan. Bila orang sedang berbicara tentang suatu situasi hukum, de jure merujuk kepada apa yang dikatakan hukum, sementara de facto merujuk kepada apa yang terjadi pada praktiknya ",22.0,25.0,25.0,24.0
siswa_11 ,"Pengakuan de facto yaitu pengakuan berdasarkan kenyataan yang ada atau fakta yang sungguh-sungguh nyata tentang berdirinya suatu Negara. 1. Pengakuan de facto yang bersifat tetap adalah pengakuan dari Negara lain terhadap suatu Negara yang hanya bisa menimbulkan hubungan di bidang perdagangan dan ekonomi. 2. Pengakuan de facto bersifa sementara adalah pengakuan dari Negara lain tanpa melihat perkembangan Negara tersebut. Apabila Negara tersebut hancur, maka Negara lain akan menarik pengakuannya. ",62.0,70.0,75.0,69.0
siswa_12 ,"pengakuan de facto adalah pengakuan untuk suatu negara agar negara tersebut bisa menjadi sebuah negara. Unsur unsur negara berdasarkan de facto adalah wilayah, rakyat dan pemerintah ",70.0,95.0,90.0,85.0
siswa_16 ,"Kemerdekaan, ",0.0,0.0,0.0,1.0
siswa_17 ,"pengakuan atas negara yang sudah berdiri dan meliputi beberapa syarat yang harus dipenuhi diantaranya memiliki pulau, penduduk, struktur negara dan pemimpin. ",60.0,100.0,90.0,83.33333333333333
siswa_18 ,Negara Dikatakan DeFacto jika negara lain mengakui suatu negara mengalami kemerdekaan. ,42.0,50.0,50.0,47.333333333333336
siswa_19 ,de facto adalah pengakuan yang bersifat sementara dan tetap ,20.0,5.0,10.0,11.666666666666666
siswa_20 ,"pengakuan dari negara lain jika sebuah negara akan mendeklarasikan sebagai suatu negara yang merdeka. unsur negara agar diakui adalah, adanya pemerintahan, adanya rakyat, adanya wilayah dan pengakuan dari negara lain ",75.0,100.0,90.0,88.33333333333333
siswa_22 ,"Pengakuan de afcto adalah sebuah pengakuan yang berkaitan dengan adanya bukti bahwa sebuah negara memiliki beberapa unsur penting. Unsur negara itu adalah adanya wilayah,adanya pemerintahan,adanya masyarakat di dalam wilayah tersebut. ",65.0,100.0,90.0,85.0
siswa_24 ,"pengakuan dari negara lain tanpa melihat perkembangan negara tersebut, pengakuan dari negara lain terhadap suatu negara yang hanya bisa menimbulkan hubungan di bidang ekonomi ",46.0,40.0,50.0,45.333333333333336
siswa_25 ,pengakuan de facto adaah pengakuan sebuah negara dimana negara tersebut memiliki wilayah dan penduduk ,45.0,65.0,50.0,53.333333333333336
siswa_26 ,suatu negara yang dianggap bebas dari penjajah ,10.0,0.0,10.0,6.666666666666667
siswa_27 ,"De facto dalam bahasa Latin adalah ungkapan yang berarti ""pada kenyataannya (fakta)"" atau ""pada praktiknya"". Istilah ini biasa digunakan sebagai kebalikan dari de jure (yang berarti ""menurut hukum"") ketika orang mengacu kepada hal-hal yang berkaitan dengan hukum, pemerintahan, atau hal-hal teknis (seperti misalnya standar), yang ditemukan dalam pengalaman sehari-hari yang diciptakan atau berkembang tanpa atau berlawanan dengan peraturan. Bila orang sedang berbicara tentang suatu situasi hukum, de jure merujuk kepada apa yang dikatakan hukum, sementara de facto merujuk kepada apa yang terjadi pada praktiknya. ",20.0,25.0,25.0,23.333333333333332
siswa_28 ,"pengakuan yang diberikan oleh suatu negara kepada negara lain yang telah memenuhi unsur-unsur negara, seperti ada pemimpin, rakyat dan wilayahnya. Unsur Negara agar diakui adalah : 1. Rakyat 2. Wilayah yang permanen 3. Penguasa yang berdaulat 4. Kesanggupan berhubungan dengan negara lain. 5. Pengakuan. ",80.0,80.0,75.0,78.33333333333333
siswa_33 ,Pengakuan de facto merupakan pengakuan berdasarkan fakta yang ada. Unsur negara yang harus ada agar diakui - Wilayah - Penduduk - Pemerintahan yang berdaulat - Pengakuan dari negara Lain ,65.0,95.0,90.0,83.33333333333333
siswa_35 ,"Pengakuan de facto suatu negara merupakan pengakuan yang sangat penting bagi suatu negara, dikarenakan pengakuan ini bersifat nyata / ada. Pengakuan de facto adalah pengakuan yang di buktikan keberadaannya tidak hanya dengan kata/perkataan. Unsur Negara yang diakui ada 3 aspek adalah sebagai berikut: - Adanya wilayah - Adanya masyarakat - Pengakuan dari Negara lain ",72.0,100.0,90.0,87.33333333333333
siswa_36 ,Pengakuan yang di beerikan oleh suatu negara kepada negara lain yang telah memenuhi unsur-unsur negara. ,50.0,80.0,75.0,68.33333333333333
siswa_37 ,"de facto adalah pengakuan yang diberikan oleh suatu negara kepada negara lain yang telah memenuhi unsur negara seperti : wilayah, rakyat, pemerintahan. ",80.0,100.0,90.0,90.0
siswa_38 ,"Pengakuan de facto adalah kemerdekaan negara atas nama fakta, bahwa negara tersebut benar benar merdeka, jika ingin diakui sebagai negara maka harus ada rakyat, pemerintahan, dan wilayah. ",60.0,95.0,90.0,81.66666666666667
