Siswa,Jawaban,Manual 1,Manual 2,Manual 3,Rata Manual
siswa_2 ,1 Mencuci rambut 2 hari sekali 2Jangan sering menggunakan hairdryer 3 Menggunakan lidah buaya 4 Memotong pucuk-pucuk rambut minimal sebulan sekali 5 Mengkonsumsi makanan yang bergizi 6 Jangan terlalu berat berfikir 7 Istirahat yang cukup 8 Memakai shampo yang cocok sesuai kondisi rambut 9 Menggunakan vitamin rambut 10 Hindari dengan bahan kimia ,25.0,25.0,25.0,25.0
siswa_3 ,1. rajin mencuci rambut 2. menggunakan sampo yang sesuai dengan kondisi rambut 3. menggunakan handuk yang bersih 4. menggunakan bahan alami untuk perawatan rambut 5. rajin menyisir rambut 6. tidak menggunakan bahan kimia yang berlebihan untuk rambut 7. istirahat yang cukup 8. makan makanan yang bergizi 9. memotong rambut secara rutin 10. menghindari stress ,35.0,50.0,50.0,45.0
siswa_4 ,1. Keramas menggunakan sampo. 2. Menggunakan hair conditioner. 3. Tidak memaparkan rambut secara langsung pada matahari secara terus menerus. 4. Tidur secukupnya. 5. Jangan menggunakan bahan kimia yang berbahaya. 6. Jangan terlalu stres. 7. Menggunakan sisir yang sesuai dengan kontur rambut. 8. Mengkonsumsi makan yang kaya akan serat. 9. Membilas rambut dengan air yang bersih. 10. Jangan mencatok rambut terlalu sering. ,35.0,50.0,50.0,45.0
siswa_6 ,"creambath,smooting,shampo,keramas,mandi, extract lidah buaya,extract kulit manggis,extract orang aring,tidur secukupnya,berfikir seperlunya,mengurangi makan mengandung lemak,berjemur pada pagi hari ",10.0,20.0,25.0,18.333333333333332
siswa_7 ,Menggunakan shampo yang sesuai dengan kulit kepala kita. Kemudian menggunakan conditioner untuk melembabkan kulit kepala. Kemudian menggunakan Vitamin rambut untuk melembabkan dan menutrisi rambut agar rambut tidak mudah kering dan rusak. Menggunakan minyak rambut untuk merelaksasikan kulit kepala. Menggunakan masker rambut agar rambut mudah diatur. Menggunakan hair spray untuk menyegarkan rambut. menggunakan bahan alami seperti lidah buaya agar rambut terlihat lebih lebat dan mengembang. menggunakan bahan alami seperti minyak kemiri untuk membuat rambut terlihat hitam alami. Melakukan perawatan seperti creambat agar rambut terlihat lebih sehat. merawat rambut dengan memperbanyak minum air putih. ,60.0,50.0,50.0,53.333333333333336
siswa_8 ,"Keramasi rambut jika rambut terasa lepek, Pakai madu agar menjaga kelembaban rambut, Pakai minyak zaitun agar rambut tidak rontok, Sering-seringlah pakai hairmask rambut agar tetap sehat, Potong rambut jika rambut bercabang, Beri tonic setelah keramas, Pakai lidah buaya agar rambut tetap hitam dan lebat, Setelah keramas, pakailah conditioner secukupnya, Pakai treatment setelah conditioner, Jangan sering pakai pelurus rambut agar tidak cepat rusak, Lakukan pengeringan rambut secara alami ",43.0,35.0,50.0,42.666666666666664
siswa_9 ,"Keramasi rambut jika rambut terasa lepek Pakai madu agar menjaga kelembaban rambut Pakai minyak zaitun agar rambut tidak rontok Sering-seringlah pakai hairmask rambut agar tetap sehat Potong rambut jika rambut bercabang Beri tonic setelah keramas Pakai lidah buaya agar rambut tetap hitam dan lebat Setelah keramas, pakailah conditioner secukupnya Pakai treatment setelah conditioner Jangan sering pakai pelurus rambut agar tidak cepat rusak Lakukan pengeringan rambut secara alami ",43.0,35.0,50.0,42.666666666666664
siswa_10 ,"keramas, memakai kondisioner, memakai masker rambut, treatment ke salon secara rutin, memakai ekstrak lidah buaya, rajin memakai vitamin, hindari matahari secara langsung, tidak sering mengikat rambut, menggunakan pewarna rambut yang aman untuk tubuh, sering memotong rambut agar tidak bercabang ",50.0,44.0,50.0,48.0
siswa_11 ,"keramas dengan teratur, gunakan minyak kemiri, rajin menyisir rambut, gunakan masker lidah buaya, campur dengan yoghurt, condisioner, creambath, hindari hairspray, mewarnai rambut dan terik matahari. ",35.0,30.0,25.0,30.0
siswa_12 ,lidah buaya tidak mengikat rambut terlalu lama vitamin serum tidak terlalu banyak keramas minyak kelapa conditioner tidak terlalu banyak catok membiarkan rambut tertutup saat basah tidak mengecat rambut shampo yang mengandung bahan alami ,30.0,32.0,25.0,29.0
