Siswa,Jawaban,Manual 1,Manual 2,Manual 3,Rata Manual
siswa_2 ,karena fikiran bisa mempengaruhi kondisi tubuh kita ,28.0,25.0,25.0,26.0
siswa_3 ,"berpikir positif sangat penting untuk kesehatan, karna jiwa yang positif melahirkan raga yang sehat ",30.0,35.0,25.0,30.0
siswa_4 ,Menyebabkan kondisi yang positif pada jiwa seseorang. ,22.0,20.0,25.0,22.333333333333332
siswa_6 ,berfikir secara bijaksana dan menghindari hidup yang merugukan diri sendiri ,19.0,15.0,25.0,19.666666666666668
siswa_7 ,dengan berfikir positif maka manusia akan berfikir yang baik untuk kesehatannya. sehingga mendorong individu untuk selalu melakukan pola hidup sehat setiap harinya. ,35.0,30.0,25.0,30.0
siswa_8 ,"makan-makanan yang bergizi,olahraga ",5.0,5.0,10.0,6.666666666666667
siswa_9 ,"makan-makanan yang bergizi,olahraga ",5.0,5.0,10.0,6.666666666666667
siswa_10 ,denga berfikir positif maka tubuh akan berusaha menjalani pola hidup sehat dan tidak memberatkan kondisi tubuh ,46.0,30.0,50.0,42.0
siswa_11 ,berfikir positif membuat jiwa kita merasa bahagia ,22.0,25.0,25.0,24.0
siswa_12 ,"Jika boleh saya menilai, maka pola sikap dan pemikiran “short-cut” (asal bunyi tanpa observasi, data dan pengujian) seperti itu tidak jauh berbeda dengan pola pemikiran kita 5 abad yang lalu, hanya saja saat ini masyarakat telah memiliki knowledge yang lebih mengenai patologi. Namun, pemikiran yang sengaja kita batasi untuk mengeksplor lebih mendalam fenomena-fenomena alam sebagai source of knowledge tampaknya menjadi penghalang terbesar kemajuan pendidikan teknologi bangsa kita. Ini berimplikasi tumbuhnya kultur bangsa yang hanya lebih cenderung menjadi bangsa pengguna (customer-consumer) produk luar, bukan producer atau inventor. DNA dan Kehidupan ",40.0,30.0,50.0,40.0
siswa_13 ,selalu berpikir yang benar ,12.0,5.0,10.0,9.0
siswa_14 ,"jika kita berfikir positif maka kita akan tenang dan syaraf akan tidak tegang, selain itu kita tidak stress sehingga kita sehat ",35.0,30.0,25.0,30.0
siswa_16 ,Berfikir positif selalu membawa dampak positif bagi diri sendiri dan orang lain ,28.0,25.0,25.0,26.0
siswa_17 ,jika kita berpikir baik maka kita akan sehat ,15.0,15.0,10.0,13.333333333333334
siswa_18 ,- ,0.0,0.0,0.0,1.0
siswa_19 ,tidak berfikir dengan negatif ,12.0,10.0,10.0,10.666666666666666
siswa_20 ,"sangat berhubungan, karena hidup sehat dimulai dari fikiran yang sehat pula ",18.0,20.0,25.0,21.0
siswa_21 ,dengan kita terus berpikir positif kita bisa belajar hidup sehat ,22.0,30.0,25.0,25.666666666666668
siswa_22 ,Salah satu cara untuk menjadi hidup sehat adalah dengan selalu menjaga pola pikir agar selalu positif karena jika fikiran resah atau gelisah juga membuat beban fikiran bertambah berat ,34.0,25.0,25.0,28.0
siswa_23 ,harus berfikir positif ,15.0,20.0,25.0,20.0
siswa_24 ,mempengaruhi cara pandang yang menganggap pola hidup positif terlalu membosankan ,20.0,15.0,25.0,20.0
siswa_25 ,"olahraga, fitnes, makan makanan yang begizi ",10.0,10.0,10.0,10.0
siswa_26 ,1. selalu olahraga teratur 2. makan makanan yang sehat ,10.0,10.0,10.0,10.0
siswa_31 ,pokok ngopi sek ,0.0,0.0,0.0,1.0
siswa_28 ,"Dari penelitian-penelitian efek pikiran positif terhadap gen yang menjadi sumber utama pertumbuhan dan fungsi sel, maka dapat ditarik satu pengetahuan baru yakni emosi positif dapat memicu tombol genetik. Jika tubuh dapat direpresentasikan sebagai sistem yang terdiri dari mental/batin/pikiran dan tubuh/fisik/DNA, maka antara tubuh dan batin akan memiliki hubungan saling terkait (dependence relationship). Untuk manusia secara umum, maka ketika mentalnya bermasalah (stress, tegang, takut), maka fisiknya pun akan terganggu. Fisiknya akan mudah terserang penyakit dan bibit penyakit. Begitu juga sebaliknya, jika seseorang mengalami penderitaan fisik, maka hal tersebut dapat mempengaruhi batin atau mentalnya. ",20.0,40.0,25.0,28.333333333333332
siswa_33 ,dengan berfikir positif biasa mempengaruhi pemikiran seseorang dimana ketika pemikiran seseorang tersebut baik (positfi) akan berpengaruh pada kualitas hidup yang sehat ,22.0,20.0,25.0,22.333333333333332
siswa_34 ,"jika seseorang selalu berpikiran positif, maka kemungkinan untuk menjaga kesehatan tubuh lebih besar. Dengan demikian orang yang selalu berpikiran positif, akan terlihat lebih sehat dan jarang terkena penyakit. ",26.0,25.0,25.0,25.333333333333332
siswa_35 ,bila kita berfikir positif maka hal hal yang kita lakukan akan menjadi positif. dan pola hidup kita menjadi sehat dikarenakan sikap dalam mengambil tindakan menjadi lebih jernih ,25.0,25.0,25.0,25.0
siswa_36 ,berfikir positif adalah cara hidup sehat bagi manusia ,18.0,10.0,10.0,12.666666666666666
siswa_37 ,dengan berpikir positif kita menjadi lebih optimis dalam menjalani hidup dan tidak mudah berputus asa sehingga kehidupan menjadi lebih bermakna. ,20.0,25.0,25.0,23.333333333333332
