Siswa,Jawaban,Manual 1,Manual 2,Manual 3,Rata Manual
siswa_2 ,"sumber tenaga, pemanis alami, menjaga sistem imun, dan sebagai keseimbangan tubuh ",20.0,35.0,25.0,26.666666666666668
siswa_3 ,"sebagai sumber energi, pemanis alami, menjaga sistem imun tubuh, mengoptimalkan kerja protein ",18.0,20.0,25.0,21.0
siswa_4 ,1. Sebagai energi. 2. Sebagai memperlancaar pencernaan. 3. Sebagai sistem imun. 4. Sebagai cadangan lemak. ,25.0,50.0,50.0,41.666666666666664
siswa_6 ,"untuk membuat kenyang, agar tidak lapar, agar kuat dan sehat, dapat melakukan aktivitas ",15.0,15.0,25.0,18.333333333333332
siswa_7 ,Karbohidrat mempunyai peran penting untuk proses metabolisme atau proses yang berfungsi sebagai penyeimbang asam dan basa dalam tubuh. Karbohidrat dapat mencegah terjadinya ketidaksempurnaan proses oksidasi lemak. Fungsi karbohidrat yang utama adalah sebagai pemasok energi. Makanan berkarbohidrat dan serat tinggi dapat membantu memperlancar proses pada pencernaan. ,70.0,90.0,85.0,81.66666666666667
siswa_8 ,1. untuk menjaga sistem imun tubuh 2. untuk proses metabolisme penyeimbang asam dan basa didalam tubuh 3. mencegah terjadinya ketidaksempurnaan untuk proses oksidasi lemak 4. pemasok energi ,40.0,50.0,50.0,46.666666666666664
siswa_9 ,1. untuk menjaga sistem imun tubuh 2. untuk proses metabolisme penyeimbang asam dan basa didalam tubuh 3. mencegah terjadinya ketidaksempurnaan untuk proses oksidasi lemak 4. pemasok energi ,40.0,60.0,50.0,50.0
siswa_10 ,"Menambah energi dalam tubuh, untuk proses metabolisme, memperlancar proses pencernaan, untuk mengoptimalkan kerja protein. ",35.0,30.0,40.0,35.0
siswa_11 ,"kegunaan karbohidrat untuk tubuh kita adalah menambah energi, proses metabolisme dalam tubuh, memperlancar proses pencernaan, dan berfungsi untuk mengoptimalkan kerja protein dalam tubuh. ",40.0,65.0,40.0,48.333333333333336
siswa_12 ,sebagai sumber energi bagi tubuh penghasil gula darah penghasil enzim yang baik bagi lambung menyehatkan usus ,15.0,25.0,25.0,21.666666666666668
siswa_13 ,1. sebagai sumber energi pada tubuh 2. sebagai penghasil gula darah 3. sebagai sumber tenaga 4. sebagai pemenuh kebutuhan tubuh ,18.0,25.0,40.0,27.666666666666668
siswa_14 ,"Untuk sumber energi, Untuk pembentuk sel, Sebagai sumber tenaga, Sebagai pembentuk daging ",8.0,25.0,25.0,19.333333333333332
siswa_16 ,1) Kegunaannya untuk memberikan tenaga bagi tubuh kita 2) memberikan energi 3) memberikan lemak 4) memberikan efek kenyang bagi tubuh kita ,56.0,50.0,50.0,52.0
siswa_17 ,kesehetan pertumbuhan ,0.0,0.0,10.0,3.3333333333333335
siswa_18 ,"menjaga metabolisme tubuh, menjaga, menjaga stamina tetap stabil, membuat seseorang bergairah, dan menjaga keseimbangan tubuh terutama keasaman tubuh ",10.0,20.0,10.0,13.333333333333334
siswa_19 ,1.Tenaga 2.Energi 3.Makanan 4.Nasi ,15.0,15.0,10.0,13.333333333333334
siswa_20 ,ntuk menambah energ ,0.0,10.0,25.0,11.666666666666666
siswa_21 ,"membuat tubuh tahan banting, agar membuat tubuh terlihat bugar, agar badan tidak lemas, agar tetap sehat ",5.0,5.0,10.0,6.666666666666667
siswa_22 ,Sumber tenaga. Sumber kalori. Membentuk massa otot. Memperkuat tulang ,10.0,10.0,25.0,15.0
siswa_23 ,"tenaga, kesehatan, tulang, dan tubuh ",10.0,5.0,10.0,8.333333333333334
siswa_24 ,nutrisi untuk tubuh menambah kekuatan mochi macho ,5.0,0.0,10.0,5.0
siswa_25 ,"sebagai tenaga, untuk mengganjel perut, untuk kesehatan, agar tidak kelaparan ",15.0,20.0,50.0,28.333333333333332
siswa_26 ,1. menambah tenaga ,5.0,10.0,25.0,13.333333333333334
siswa_31 ,mendapat tenaga ,5.0,10.0,25.0,13.333333333333334
siswa_28 ,1. Sumber Energi Tubuh 2. Mengendalikan Berat Badan 3. Karbohidrat untuk Mencegah Penyakit 4. Memelihara Kesehatan Jantung 5. Mendukung Fungsi Pencernaan 6. Meningkatkan Penyerapan Nutrisi 7. Mencegah Kerusakan Jaringan Otot 8. Mengatur Kenaikan Kadar Gula dalam Darah 9. Mencukupi Kebutuhan Fitonutrien 10. Mendukung Fungsi Otak 11. Mengatasi Kecemasan ,35.0,50.0,85.0,56.666666666666664
siswa_33 ,Karbohidrat merupakan salah satu komponen sebagai sumber tenaga dalam tubuh kita ,12.0,25.0,25.0,20.666666666666668
siswa_34 ,Kegunaan karbohidrat: -sumber energi -pengendalian berat badan -pencegahan penyakit ,10.0,20.0,25.0,18.333333333333332
siswa_35 ,"Karbohidrat digunakan untuk nutrisi tubuh, sumber energi, sebagai glukosa, dan memberikan tenaga cadangan. ",20.0,25.0,25.0,23.333333333333332
siswa_36 ,karbohidrat sebagai sumber energi bagi tubuh manusia ,18.0,15.0,25.0,19.333333333333332
siswa_37 ,karbohidrat berfungsi sebagai energi bagi tubuh dengan membakar karbohidrat menjadi kalori. ,25.0,25.0,25.0,25.0
siswa_38 ,"Menambah energi, Membuat kenyang, Membuat gemuk. ",20.0,15.0,60.0,31.666666666666668
siswa_39 ,Sebagai sumber energi dalam tubuh kita. ,15.0,15.0,25.0,18.333333333333332
siswa_40 ,sumber energi tubuh mengendalikan berat badan ,10.0,10.0,25.0,15.0
siswa_41 ,- Sebagai sumber energi tubuh - Mengendalikan Berat Badan. - Karbohidrat untuk mencegah penyakit - Memelihara Kesehatan Jantung - Mendukung fungsi pencernaan - Meningkatkan penyerapan nutrisi - mencegah kerusakan otot - Mengatur kenaikan kadar gula dalam darah - Mencukupi kebutuhan fitonutrien - Mendukung fungsi otak - Mengatasi kecemasan,40.0,50.0,70.0,53.333333333333336
siswa_42 ,sebagai sumber energi dalam tubuh ,15.0,15.0,25.0,18.333333333333332
siswa_43 ,Sebagai energi ,8.0,10.0,10.0,9.333333333333334
siswa_44 ,Kegunaan karbohidrat bagi tubuh adalah sebagai sumber energi bagi tubuh untuk melakukan aktivitas sehari hari. ,20.0,25.0,25.0,23.333333333333332
siswa_45 ,"karbohidrat memiliki bermacam-macam manfaat yaitu sebagai sumber energi tubuh, mengendalikan berat badan, mendukung fungsi pencernaan, mengatur kenaikan kadar gula dalam darah dan melancarkan fungsi pencernaan ",50.0,50.0,75.0,58.333333333333336
siswa_46 ,karbohidrat berguna sebagai pemberi energi agar tubuh kita memiliki tenaga dalam melakukan aktivitas sehari - hari. ,22.0,25.0,25.0,24.0
