Siswa,Jawaban,Manual 1,Manual 2,Manual 3,Rata Manual
siswa_1 ,"Tunggal putra, tunggal putri, ganda putra, ganda putri dan ganda campuran ",100.0,100.0,100.0,100.0
siswa_2 ,"-ganda putra, -ganda putri, -ganda campuran, -single putra, -single putri ",90.0,90.0,90.0,90.0
siswa_3 ,"ganda putra/putri, ganda campuran,single putra/putri, ",70.0,90.0,90.0,83.33333333333333
siswa_4 ,1. Tunggal Putra. 2. Tunggal Putri. 3. Ganda Putra. 4. Ganda Putri. 5. Ganda Campuran. ,90.0,100.0,90.0,93.33333333333333
siswa_6 ,"gerindra , hanura ",0.0,0.0,0.0,1.0
siswa_7 ,"Tunggal putra, Tunggal putri, Ganda Putra, Ganda Putri, Ganda Campuran. ",100.0,100.0,100.0,100.0
siswa_8 ,"ganda campuran, tunggal putra, tunggal putri, ganda putri, ganda putra ",100.0,100.0,100.0,100.0
siswa_9 ,"1. Tunggal Putra Pada partai tunggal putra di mainakan oleh dua tim putra yang masing-masing memiliki daerah pertahanan. Seorang pria akan bertanding melawan pria lainnya. Beberapa pemain tunggal putra yang berprestasi di antaranya: Rudy Hartono, Liem Swie King, Alan Budikusuma, Haryanto Arbi dan Taufik Hidayat. 2. Tunggal Putri Nomor ini di pertandingkan oleh dua orang wanita yang saling berhadapan satu sama lain. Salah satu pemain tunggal putrid yang melegenda dan pernah Berjaya di Indonesia adalah Susi Susanti. 3. Ganda Putra Ganda putra merupakan nomor atau partai berpasangan yang dimainkan oleh dua orang pria akan berhadapan dengan dua pria pada tim yang lainnya. Jadi dalam nomor ganda, akan ada empat orang yang bermain di lapangan. Partai ganda putra merupakan salah satu partai yang andalan bagi Indonesia. Tidak seperti partai tunggal, partai ganda selalu dijadikan sebagai tumpuan harapan di setiap turnamen bulutangkis. Beberapa pemain ganda putra dari Indonesai yang berprestasi di antaranya ada Rexy Mainaky dan Ricky Subagja, Untuk saat ini partai ganda putra Indonesia yang masih bertahan sebagai juara dunia adalah pasangan dalah Hendra Setiawan dan Muhammad Ahsan. 4. Ganda Putri Partai ganda putri di mainkan berpasangan oleh dua orang wanita melawan dua wanita dari tim lainnya. Indonesia memang tidak begitu menonjol pada nomor ini, akan tetapi Indonesia memiliki beberapa pemain ganda purti yang cukup di takuti lawan seperti Lilyana Natsir dan Vita Marissa. Untuk saat ini, paratai ganda putri terbaik yang dimiliki Indonesia adalah pasangan Greysia Poli dan Nitya Krishinda. 5. Ganda Campuran Partai ini dimainkan secara berpasangan oleh seorang wanita dan pria untuk melawan pasangan pria dan wanita alam tim lainnya. untuk pasangan ganda campuran terbaik yang pernah dimiliki Indonesia adalah pasangan Christian Hadinata dan Ivana Lie. Sementara saat ini pemain ganda campuran terbaik adalah Tantowi Ahmad dan Lilyana Natsir, yang berada di peringkat 4 dunia. ",60.0,70.0,75.0,68.33333333333333
siswa_10 ,- Tunggal putra -Tunggal putri -ganda putra -ganda putri -ganda campuran,100.0,100.0,100.0,100.0
siswa_11 ,1. Tunggal putra 2. Tunggal putri 3. Ganda putra 4. Ganda putri 5. Ganda campuran ,90.0,100.0,100.0,96.66666666666667
siswa_12 ,"tunggal putra, tunggal putri, ganda putra, ganda putri, ganda campuran ",100.0,100.0,100.0,100.0
siswa_16 ,Tunggal putra Tunggal putri Ganda Putra Ganda Putri Ganda campuran ,100.0,100.0,100.0,100.0
siswa_17 ,"indonesia, china, thailand, philipina, amerika. ",0.0,0.0,0.0,1.0
siswa_18 ,1. Partai tunggal putra 2. Partai tunggal putri 3. Partai ganda putra 4. Partai ganda putri 5. Partai ganda campuran ,80.0,100.0,100.0,93.33333333333333
siswa_19 ,"ganda putri , ganda putra , campuran , tunggal putri , tunggal putra ",95.0,100.0,100.0,98.33333333333333
siswa_20 ,"tunggal putra, tunggal putri, ganda putra, ganda putri, campuran ",95.0,100.0,100.0,98.33333333333333
siswa_22 ,-Tunggal putera -Tunggal putri -ganda putra -ganda putri -ganda campuran,95.0,100.0,100.0,98.33333333333333
siswa_24 ,"tunggal putra, tunggal putri, ganda putra, ganda putri, campuran ",95.0,100.0,100.0,98.33333333333333
siswa_25 ,1. tunggal putra 2. tunggal putri 3. ganda putra 4. ganda putri 5. ganda campuran ,90.0,100.0,100.0,96.66666666666667
siswa_26 ,gerindra demokrat ,0.0,0.0,0.0,1.0
